Airline,Source,Destination,Duration,Total stops,Price,Date
"Air Europa, Vueling",MAD,DUB,495,1,96,2023-12-15
"Iberia, Vueling",MAD,DUB,540,1,94,2023-12-15
"Iberia, Vueling",MAD,DUB,510,1,100,2023-12-15
British Airways,MAD,DUB,325,1,201,2023-12-15
British Airways,MAD,DUB,350,1,188,2023-12-15
"Iberia, Vueling",MAD,DUB,480,1,114,2023-12-15
"Iberia, British Airways",MAD,DUB,350,1,198,2023-12-15
"Air Europa, Transavia France",MAD,DUB,345,1,176,2023-12-15
British Airways,MAD,DUB,385,1,188,2023-12-15
British Airways,MAD,DUB,375,1,195,2023-12-15
"Iberia, British Airways",MAD,DUB,390,1,189,2023-12-15
British Airways,MAD,DUB,365,1,210,2023-12-15
"Iberia, British Airways",MAD,DUB,385,1,198,2023-12-15
"Iberia Express, Aer Lingus",MAD,DUB,480,1,127,2023-12-15
"Iberia, Vueling",MAD,DUB,410,1,161,2023-12-15
Iberia Express,MAD,DUB,160,0,30,2023-12-16
Iberia Express,MAD,DUB,150,0,37,2023-12-16
Iberia,MAD,DUB,150,0,37,2023-12-16
Iberia,MAD,DUB,160,0,37,2023-12-16
Vueling,MAD,DUB,150,0,53,2023-12-16
Vueling,MAD,DUB,160,0,53,2023-12-16
British Airways,MAD,DUB,150,0,73,2023-12-16
Aer Lingus,MAD,DUB,150,0,75,2023-12-16
British Airways,MAD,DUB,160,0,73,2023-12-16
Aer Lingus,MAD,DUB,160,0,75,2023-12-16
Aer Lingus,MAD,DUB,165,0,120,2023-12-16
Iberia,MAD,DUB,165,0,143,2023-12-16
British Airways,MAD,DUB,165,0,182,2023-12-16
Vueling,MAD,DUB,375,1,59,2023-12-16
"Iberia, Vueling",MAD,DUB,375,1,63,2023-12-16
Aer Lingus,MAD,DUB,160,0,75,2023-12-17
Iberia Express,MAD,DUB,160,0,66,2023-12-17
Iberia,MAD,DUB,160,0,66,2023-12-17
Vueling,MAD,DUB,160,0,71,2023-12-17
Aer Lingus,MAD,DUB,160,0,75,2023-12-17
Aer Lingus,MAD,DUB,160,0,82,2023-12-17
Iberia,MAD,DUB,160,0,101,2023-12-17
British Airways,MAD,DUB,160,0,104,2023-12-17
British Airways,MAD,DUB,160,0,139,2023-12-17
Vueling,MAD,DUB,370,1,112,2023-12-17
Air France,MAD,DUB,325,1,141,2023-12-17
"Iberia Express, Aer Lingus",MAD,DUB,480,1,100,2023-12-17
"Air Europa, Transavia France",MAD,DUB,315,1,144,2023-12-17
"Iberia, Aer Lingus",MAD,DUB,480,1,105,2023-12-17
Transavia France,MAD,DUB,325,1,149,2023-12-17
"Air Europa, Transavia",MAD,DUB,355,1,136,2023-12-17
Iberia,MAD,DUB,160,0,37,2023-12-18
Iberia Express,MAD,DUB,160,0,38,2023-12-18
Vueling,MAD,DUB,160,0,53,2023-12-18
Iberia,MAD,DUB,160,0,67,2023-12-18
Aer Lingus,MAD,DUB,160,0,70,2023-12-18
Aer Lingus,MAD,DUB,165,0,70,2023-12-18
British Airways,MAD,DUB,160,0,73,2023-12-18
Aer Lingus,MAD,DUB,160,0,75,2023-12-18
Iberia,MAD,DUB,165,0,102,2023-12-18
British Airways,MAD,DUB,160,0,103,2023-12-18
British Airways,MAD,DUB,165,0,140,2023-12-18
"Transavia France, Vueling",MAD,DUB,320,1,113,2023-12-18
"Iberia, Transavia France",MAD,DUB,345,1,111,2023-12-18
"Air Europa, Transavia France",MAD,DUB,350,1,110,2023-12-18
Air France,MAD,DUB,325,1,142,2023-12-18
Aer Lingus,MAD,DUB,160,0,67,2023-12-19
Iberia Express,MAD,DUB,150,0,37,2023-12-19
Iberia,MAD,DUB,150,0,37,2023-12-19
Vueling,MAD,DUB,150,0,53,2023-12-19
Aer Lingus,MAD,DUB,160,0,62,2023-12-19
Aer Lingus,MAD,DUB,165,0,62,2023-12-19
Iberia,MAD,DUB,160,0,67,2023-12-19
Iberia,MAD,DUB,165,0,67,2023-12-19
British Airways,MAD,DUB,150,0,73,2023-12-19
Aer Lingus,MAD,DUB,150,0,75,2023-12-19
British Airways,MAD,DUB,165,0,103,2023-12-19
British Airways,MAD,DUB,160,0,103,2023-12-19
Vueling,MAD,DUB,330,1,60,2023-12-19
Air France,MAD,DUB,325,1,142,2023-12-19
"Iberia, Vueling",MAD,DUB,420,1,97,2023-12-19
Vueling,MAD,DUB,465,1,92,2023-12-19
Aer Lingus,MAD,DUB,160,0,59,2023-12-20
Iberia,MAD,DUB,150,0,37,2023-12-20
Iberia Express,MAD,DUB,150,0,37,2023-12-20
Vueling,MAD,DUB,150,0,53,2023-12-20
Aer Lingus,MAD,DUB,160,0,54,2023-12-20
Iberia Express,MAD,DUB,160,0,60,2023-12-20
Aer Lingus,MAD,DUB,165,0,62,2023-12-20
Iberia,MAD,DUB,160,0,66,2023-12-20
Iberia,MAD,DUB,160,0,66,2023-12-20
Iberia,MAD,DUB,165,0,66,2023-12-20
Vueling,MAD,DUB,160,0,71,2023-12-20
British Airways,MAD,DUB,150,0,73,2023-12-20
Aer Lingus,MAD,DUB,150,0,75,2023-12-20
Aer Lingus,MAD,DUB,160,0,75,2023-12-20
British Airways,MAD,DUB,165,0,103,2023-12-20
British Airways,MAD,DUB,160,0,103,2023-12-20
Aer Lingus,MAD,DUB,160,0,59,2023-12-21
Iberia,MAD,DUB,150,0,37,2023-12-21
Iberia Express,MAD,DUB,150,0,38,2023-12-21
Vueling,MAD,DUB,150,0,53,2023-12-21
Aer Lingus,MAD,DUB,160,0,54,2023-12-21
Iberia Express,MAD,DUB,160,0,64,2023-12-21
Iberia,MAD,DUB,160,0,66,2023-12-21
Vueling,MAD,DUB,160,0,71,2023-12-21
British Airways,MAD,DUB,150,0,73,2023-12-21
Aer Lingus,MAD,DUB,150,0,75,2023-12-21
Aer Lingus,MAD,DUB,160,0,75,2023-12-21
Aer Lingus,MAD,DUB,165,0,93,2023-12-21
Iberia,MAD,DUB,165,0,101,2023-12-21
British Airways,MAD,DUB,160,0,103,2023-12-21
British Airways,MAD,DUB,165,0,140,2023-12-21
Iberia,MAD,DUB,160,0,142,2023-12-21
Aer Lingus,MAD,DUB,160,0,75,2023-12-22
Iberia Express,MAD,DUB,160,0,55,2023-12-22
Iberia,MAD,DUB,160,0,55,2023-12-22
Vueling,MAD,DUB,160,0,71,2023-12-22
Aer Lingus,MAD,DUB,160,0,75,2023-12-22
Aer Lingus,MAD,DUB,160,0,97,2023-12-22
British Airways,MAD,DUB,160,0,103,2023-12-22
Iberia,MAD,DUB,160,0,143,2023-12-22
British Airways,MAD,DUB,160,0,182,2023-12-22
Aer Lingus,MAD,DUB,165,0,252,2023-12-22
Iberia,MAD,DUB,165,0,255,2023-12-22
British Airways,MAD,DUB,165,0,299,2023-12-22
KLM,MAD,DUB,370,1,145,2023-12-22
Vueling,MAD,DUB,375,1,157,2023-12-22
"Vueling, Aer Lingus",MAD,DUB,315,1,166,2023-12-22
Lufthansa,MAD,DUB,370,1,170,2023-12-22
Aer Lingus,MAD,DUB,150,0,45,2023-12-23
Aer Lingus,MAD,DUB,150,0,45,2023-12-23
Iberia Express,MAD,DUB,160,0,57,2023-12-23
Iberia,MAD,DUB,160,0,61,2023-12-23
Iberia,MAD,DUB,165,0,67,2023-12-23
Vueling,MAD,DUB,160,0,71,2023-12-23
Aer Lingus,MAD,DUB,160,0,75,2023-12-23
Aer Lingus,MAD,DUB,150,0,99,2023-12-23
Vueling,MAD,DUB,150,0,99,2023-12-23
Iberia,MAD,DUB,150,0,102,2023-12-23
Iberia Express,MAD,DUB,150,0,102,2023-12-23
British Airways,MAD,DUB,160,0,104,2023-12-23
British Airways,MAD,DUB,150,0,139,2023-12-23
Aer Lingus,MAD,DUB,165,0,303,2023-12-23
British Airways,MAD,DUB,165,0,334,2023-12-23
TAP AIR PORTUGAL,MAD,DUB,380,1,134,2023-12-23
Aer Lingus,MAD,DUB,160,0,45,2023-12-24
Aer Lingus,MAD,DUB,160,0,40,2023-12-24
Iberia,MAD,DUB,160,0,49,2023-12-24
Iberia Express,MAD,DUB,160,0,50,2023-12-24
Vueling,MAD,DUB,160,0,53,2023-12-24
Iberia,MAD,DUB,160,0,66,2023-12-24
Aer Lingus,MAD,DUB,160,0,75,2023-12-24
British Airways,MAD,DUB,160,0,86,2023-12-24
British Airways,MAD,DUB,160,0,103,2023-12-24
"Air Europa, Aer Lingus",MAD,DUB,410,1,75,2023-12-24
"Air Europa, Vueling",MAD,DUB,345,1,87,2023-12-24
"Air Europa, Transavia France",MAD,DUB,315,1,100,2023-12-24
"Iberia, Transavia France",MAD,DUB,310,1,117,2023-12-24
Vueling,MAD,DUB,360,1,97,2023-12-24
"Iberia, Vueling",MAD,DUB,360,1,104,2023-12-24
British Airways,MAD,DUB,295,1,172,2023-12-24
Vueling,TFN,DUB,805,1,119,2023-12-13
Iberia,TFN,DUB,420,1,329,2023-12-13
"Vueling, Aer Lingus",TFN,DUB,665,1,147,2023-12-13
Iberia,TFN,DUB,860,1,164,2023-12-13
"Vueling, Aer Lingus",TFN,DUB,710,2,177,2023-12-13
Multiple Airlines,TFN,DUB,570,3,299,2023-12-13
Multiple Airlines,TFN,DUB,680,2,253,2023-12-13
"Vueling, Aer Lingus",TFN,DUB,770,2,190,2023-12-13
Iberia,TFN,DUB,805,1,335,2023-12-13
"Vueling, Aer Lingus",TFN,DUB,890,2,168,2023-12-13
"Binter Canarias, TAP AIR PORTUGAL",TFN,DUB,675,2,292,2023-12-13
Multiple Airlines,TFN,DUB,675,2,283,2023-12-13
"Vueling, Iberia Express",TFN,DUB,680,2,241,2023-12-13
"Vueling, Iberia",TFN,DUB,680,2,245,2023-12-13
"Vueling, Aer Lingus",TFN,DUB,810,2,194,2023-12-13
"Iberia, British Airways",TFN,DUB,585,2,549,2023-12-13
"Vueling, Iberia",TFN,DUB,680,2,249,2023-12-13
"Vueling, Transavia France",TFN,DUB,730,2,227,2023-12-13
"Vueling, Transavia France",TFN,DUB,730,2,228,2023-12-13
Multiple Airlines,TFN,DUB,735,2,279,2023-12-13
"Vueling, Aer Lingus",TFN,DUB,830,2,202,2023-12-13
"Vueling, British Airways",TFN,DUB,830,2,203,2023-12-13
"Binter Canarias, Vueling",TFN,DUB,955,2,236,2023-12-13
"Vueling, Air France",TFN,DUB,920,2,252,2023-12-13
"Binter Canarias, Vueling",TFN,DUB,985,2,261,2023-12-13
Vueling,TFN,DUB,420,1,673,2023-12-13
Vueling,TFN,DUB,860,1,631,2023-12-13
British Airways,TFN,DUB,725,2,723,2023-12-13
"Iberia, British Airways",TFN,DUB,685,2,754,2023-12-13
"Iberia, British Airways",TFN,DUB,685,2,754,2023-12-13
Iberia,TFN,DUB,420,1,158,2023-12-14
"Air Europa, Aer Lingus",TFN,DUB,800,1,157,2023-12-14
"Binter Canarias, Aer Lingus",TFN,DUB,395,1,161,2023-12-14
"Binter Canarias, Aer Lingus",TFN,DUB,425,1,161,2023-12-14
Iberia,TFN,DUB,495,1,158,2023-12-14
"Binter Canarias, Aer Lingus",TFN,DUB,515,1,161,2023-12-14
"Binter Canarias, Aer Lingus",TFN,DUB,575,1,161,2023-12-14
"Binter Canarias, Aer Lingus",TFN,DUB,545,1,185,2023-12-14
Iberia,TFN,DUB,425,1,507,2023-12-14
"Binter Canarias, Aer Lingus",TFN,DUB,605,1,185,2023-12-14
"Binter Canarias, Aer Lingus",TFN,DUB,785,1,161,2023-12-14
"Canaryfly, Aer Lingus",TFN,DUB,800,1,160,2023-12-14
"Binter Canarias, Aer Lingus",TFN,DUB,815,1,161,2023-12-14
"Binter Canarias, Aer Lingus",TFN,DUB,530,1,330,2023-12-14
"Binter Canarias, Aer Lingus",TFN,DUB,875,1,161,2023-12-14
Iberia,TFN,DUB,825,1,139,2023-12-15
Vueling,TFN,DUB,1095,2,123,2023-12-15
Iberia,TFN,DUB,420,1,271,2023-12-15
Vueling,TFN,DUB,1060,1,128,2023-12-15
Iberia,TFN,DUB,880,1,164,2023-12-15
"Air Europa, Aer Lingus",TFN,DUB,465,1,269,2023-12-15
Iberia,TFN,DUB,520,1,271,2023-12-15
Vueling,TFN,DUB,465,1,337,2023-12-15
Iberia,TFN,DUB,1045,1,178,2023-12-15
Iberia,TFN,DUB,630,1,271,2023-12-15
Iberia,TFN,DUB,1000,1,201,2023-12-15
Iberia,TFN,DUB,680,1,271,2023-12-15
Vueling,TFN,DUB,880,1,250,2023-12-15
Iberia,TFN,DUB,1180,1,178,2023-12-15
British Airways,TFN,DUB,610,2,433,2023-12-15
"Binter Canarias, Aer Lingus",TFN,DUB,390,1,161,2023-12-16
Iberia,TFN,DUB,1335,1,125,2023-12-16
Iberia,TFN,DUB,420,1,158,2023-12-16
"Binter Canarias, Aer Lingus",TFN,DUB,420,1,161,2023-12-16
British Airways,TFN,DUB,420,1,175,2023-12-16
Iberia,TFN,DUB,495,1,158,2023-12-16
"Binter Canarias, Aer Lingus",TFN,DUB,480,1,161,2023-12-16
"Binter Canarias, Aer Lingus",TFN,DUB,430,1,200,2023-12-16
British Airways,TFN,DUB,495,1,175,2023-12-16
"Binter Canarias, Aer Lingus",TFN,DUB,440,1,265,2023-12-16
"Binter Canarias, Aer Lingus",TFN,DUB,510,1,184,2023-12-16
Iberia,TFN,DUB,680,1,158,2023-12-16
"Air Europa, Aer Lingus",TFN,DUB,510,1,194,2023-12-16
"Canaryfly, Aer Lingus",TFN,DUB,510,1,199,2023-12-16
Vueling,TFN,DUB,420,1,407,2023-12-16
British Airways,TFN,DUB,680,1,175,2023-12-16
Iberia,TFN,DUB,420,1,164,2023-12-17
Vueling,TFN,DUB,720,1,125,2023-12-17
Iberia,TFN,DUB,465,1,175,2023-12-17
Iberia,TFN,DUB,500,1,201,2023-12-17
Iberia,TFN,DUB,495,1,207,2023-12-17
Vueling,TFN,DUB,515,1,227,2023-12-17
British Airways,TFN,DUB,580,2,170,2023-12-17
British Airways,TFN,DUB,580,2,170,2023-12-17
Iberia,TFN,DUB,680,1,207,2023-12-17
Iberia,TFN,DUB,725,1,175,2023-12-17
Vueling,TFN,DUB,775,1,167,2023-12-17
British Airways,TFN,DUB,600,2,327,2023-12-17
"Air Europa, TAP AIR PORTUGAL",TFN,DUB,800,3,235,2023-12-17
"Air Europa, Aer Lingus",TFN,DUB,975,1,132,2023-12-17
Iberia,TFN,DUB,985,1,201,2023-12-17
"Iberia, Iberia Express",TFN,DUB,420,1,78,2023-12-18
Vueling,TFN,DUB,1860,1,62,2023-12-18
Iberia,TFN,DUB,420,1,82,2023-12-18
"Air Europa, Iberia Express",TFN,DUB,505,1,74,2023-12-18
"Iberia, Iberia Express",TFN,DUB,495,1,78,2023-12-18
"Air Europa, Iberia",TFN,DUB,505,1,78,2023-12-18
Iberia,TFN,DUB,495,1,82,2023-12-18
"Binter Canarias, Aer Lingus",TFN,DUB,360,1,163,2023-12-18
Iberia,TFN,DUB,425,1,117,2023-12-18
British Airways,TFN,DUB,420,1,149,2023-12-18
"Iberia, Aer Lingus",TFN,DUB,425,1,122,2023-12-18
British Airways,TFN,DUB,495,1,125,2023-12-18
"Binter Canarias, Aer Lingus",TFN,DUB,420,1,145,2023-12-18
"Air Europa, Iberia",TFN,DUB,465,1,113,2023-12-18
Vueling,TFN,DUB,1080,1,70,2023-12-18
"Binter Canarias, Aer Lingus",TFN,DUB,390,1,161,2023-12-18
Vueling,TFN,DUB,780,1,62,2023-12-19
Iberia,TFN,DUB,425,1,145,2023-12-19
Iberia,TFN,DUB,400,1,168,2023-12-19
"Binter Canarias, Aer Lingus",TFN,DUB,390,1,161,2023-12-19
"Binter Canarias, Aer Lingus",TFN,DUB,420,1,161,2023-12-19
"Binter Canarias, Aer Lingus",TFN,DUB,450,1,161,2023-12-19
"Air Europa, Aer Lingus",TFN,DUB,735,1,110,2023-12-19
Iberia,TFN,DUB,860,1,115,2023-12-19
"Binter Canarias, Aer Lingus",TFN,DUB,480,1,161,2023-12-19
Iberia,TFN,DUB,920,1,115,2023-12-19
"Binter Canarias, Aer Lingus",TFN,DUB,510,1,161,2023-12-19
"Air Europa, Aer Lingus",TFN,DUB,900,1,110,2023-12-19
"Binter Canarias, Aer Lingus",TFN,DUB,430,1,249,2023-12-19
"Binter Canarias, Aer Lingus",TFN,DUB,540,1,161,2023-12-19
British Airways,TFN,DUB,860,1,126,2023-12-19
Iberia,TFN,DUB,420,1,139,2023-12-20
Vueling,TFN,DUB,805,1,86,2023-12-20
Iberia,TFN,DUB,495,1,139,2023-12-20
"Air Europa, Aer Lingus",TFN,DUB,465,1,137,2023-12-20
Iberia,TFN,DUB,400,1,201,2023-12-20
Iberia,TFN,DUB,425,1,201,2023-12-20
Vueling,TFN,DUB,420,1,240,2023-12-20
"Air Europa, Aer Lingus",TFN,DUB,900,1,102,2023-12-20
Iberia,TFN,DUB,550,1,152,2023-12-20
Vueling,TFN,DUB,495,1,195,2023-12-20
Iberia,TFN,DUB,650,1,152,2023-12-20
"Binter Canarias, Aer Lingus",TFN,DUB,500,1,215,2023-12-20
"Air Europa, Aer Lingus",TFN,DUB,505,1,191,2023-12-20
Iberia,TFN,DUB,725,1,152,2023-12-20
Iberia,TFN,DUB,860,1,139,2023-12-20
Iberia,TFN,DUB,420,1,164,2023-12-21
"Air Europa, Aer Lingus",TFN,DUB,900,1,113,2023-12-21
"Binter Canarias, Aer Lingus",TFN,DUB,430,1,161,2023-12-21
Iberia,TFN,DUB,400,1,201,2023-12-21
Iberia,TFN,DUB,425,1,201,2023-12-21
Iberia,TFN,DUB,495,1,164,2023-12-21
Vueling,TFN,DUB,420,1,240,2023-12-21
"Binter Canarias, Aer Lingus",TFN,DUB,520,1,161,2023-12-21
"Air Europa, Aer Lingus",TFN,DUB,805,1,137,2023-12-21
"Binter Canarias, Aer Lingus",TFN,DUB,550,1,161,2023-12-21
Vueling,TFN,DUB,495,1,215,2023-12-21
"Binter Canarias, Aer Lingus",TFN,DUB,580,1,161,2023-12-21
"Binter Canarias, Aer Lingus",TFN,DUB,610,1,161,2023-12-21
Iberia,TFN,DUB,680,1,164,2023-12-21
Iberia,TFN,DUB,610,1,201,2023-12-21
"Air Europa, Aer Lingus",TFN,DUB,505,1,245,2023-12-21
Iberia,TFN,DUB,420,1,271,2023-12-22
"Air Europa, TAP AIR PORTUGAL",TFN,DUB,1625,2,140,2023-12-22
"Binter Canarias, Aer Lingus",TFN,DUB,455,1,215,2023-12-22
Vueling,TFN,DUB,420,1,322,2023-12-22
Iberia,TFN,DUB,520,1,271,2023-12-22
Vueling,TFN,DUB,465,1,366,2023-12-22
Iberia,TFN,DUB,680,1,271,2023-12-22
Iberia,TFN,DUB,880,1,164,2023-12-22
Iberia,TFN,DUB,825,1,207,2023-12-22
"Air Europa, Aer Lingus",TFN,DUB,900,1,169,2023-12-22
Vueling,TFN,DUB,935,1,243,2023-12-22
KLM,TFN,DUB,725,2,453,2023-12-22
Iberia,TFN,DUB,1055,1,209,2023-12-22
Vueling,TFN,DUB,1060,1,248,2023-12-22
KLM,TFN,DUB,890,2,406,2023-12-22
KLM,TFN,DUB,890,2,453,2023-12-22
"Binter Canarias, Aer Lingus",TFN,DUB,390,1,172,2023-12-23
"Binter Canarias, Aer Lingus",TFN,DUB,450,1,172,2023-12-23
"Binter Canarias, Aer Lingus",TFN,DUB,430,1,212,2023-12-23
Iberia,TFN,DUB,420,1,261,2023-12-23
"Binter Canarias, Aer Lingus",TFN,DUB,440,1,228,2023-12-23
"Canaryfly, Aer Lingus",TFN,DUB,430,2,196,2023-12-23
British Airways,TFN,DUB,420,1,281,2023-12-23
"Binter Canarias, Aer Lingus",TFN,DUB,570,1,172,2023-12-23
"Canaryfly, Aer Lingus",TFN,DUB,510,1,206,2023-12-23
"Air Europa, Aer Lingus",TFN,DUB,425,1,267,2023-12-23
"Binter Canarias, Aer Lingus",TFN,DUB,520,1,207,2023-12-23
"Air Europa, Aer Lingus",TFN,DUB,510,1,215,2023-12-23
"Binter Canarias, Aer Lingus",TFN,DUB,630,1,172,2023-12-23
"Canaryfly, Aer Lingus",TFN,DUB,545,2,208,2023-12-23
Multiple Airlines,TFN,DUB,640,2,203,2023-12-23
"Iberia, Aer Lingus",TFN,DUB,445,1,95,2023-12-24
Iberia,TFN,DUB,445,1,125,2023-12-24
Iberia Express,TFN,DUB,420,1,152,2023-12-24
Vueling,TFN,DUB,420,1,201,2023-12-24
"Iberia, Iberia Express",TFN,DUB,420,1,157,2023-12-24
Iberia,TFN,DUB,420,1,161,2023-12-24
British Airways,TFN,DUB,420,1,217,2023-12-24
Iberia,TFN,DUB,495,1,157,2023-12-24
British Airways,TFN,DUB,495,1,174,2023-12-24
"Binter Canarias, Aer Lingus",TFN,DUB,450,1,220,2023-12-24
"Air Europa, Iberia Express",TFN,DUB,670,1,102,2023-12-24
Iberia Express,TFN,DUB,495,1,152,2023-12-24
"Iberia, Iberia Express",TFN,DUB,495,1,157,2023-12-24
Vueling,TFN,DUB,495,1,201,2023-12-24
Iberia Express,TFN,DUB,680,1,144,2023-12-24
