Airline,Duration,Total stops,Price,Date,Date scraped,Source_DUB,Source_IBZ,Source_MAD,Source_TFN,Destination_DUB,Destination_IBZ,Destination_MAD,Destination_TFN
"Vueling, Transavia",330,1,137,2023-12-15,2023-09-12,0,1,0,0,1,0,0,0
"Vueling, Transavia France",330,1,138,2023-12-15,2023-09-12,0,1,0,0,1,0,0,0
"Vueling, Aer Lingus",400,1,128,2023-12-15,2023-09-12,0,1,0,0,1,0,0,0
"Vueling, Aer Lingus",370,1,148,2023-12-15,2023-09-12,0,1,0,0,1,0,0,0
"Vueling, Aer Lingus",500,1,118,2023-12-15,2023-09-12,0,1,0,0,1,0,0,0
Vueling,395,2,185,2023-12-15,2023-09-12,0,1,0,0,1,0,0,0
Iberia,840,1,99,2023-12-15,2023-09-12,0,1,0,0,1,0,0,0
"Vueling, Aer Lingus",575,1,165,2023-12-15,2023-09-12,0,1,0,0,1,0,0,0
Iberia,330,1,277,2023-12-15,2023-09-12,0,1,0,0,1,0,0,0
"Air Europa, Aer Lingus",490,1,221,2023-12-15,2023-09-12,0,1,0,0,1,0,0,0
Iberia Express,840,1,104,2023-12-15,2023-09-12,0,1,0,0,1,0,0,0
"Iberia Express, Iberia",840,1,107,2023-12-15,2023-09-12,0,1,0,0,1,0,0,0
British Airways,465,1,270,2023-12-15,2023-09-12,0,1,0,0,1,0,0,0
Aer Lingus,160,0,126,2023-11-12,2023-09-12,0,0,1,0,1,0,0,0
Aer Lingus,160,0,126,2023-11-12,2023-09-12,0,0,1,0,1,0,0,0
"Iberia Express, Aer Lingus",620,1,121,2023-11-12,2023-09-12,0,0,1,0,1,0,0,0
Iberia Express,160,0,142,2023-11-12,2023-09-12,0,0,1,0,1,0,0,0
Iberia,160,0,143,2023-11-12,2023-09-12,0,0,1,0,1,0,0,0
Vueling,160,0,147,2023-11-12,2023-09-12,0,0,1,0,1,0,0,0
Aer Lingus,165,0,159,2023-11-12,2023-09-12,0,0,1,0,1,0,0,0
British Airways,160,0,182,2023-11-12,2023-09-12,0,0,1,0,1,0,0,0
Iberia,165,0,184,2023-11-12,2023-09-12,0,0,1,0,1,0,0,0
British Airways,165,0,224,2023-11-12,2023-09-12,0,0,1,0,1,0,0,0
British Airways,290,1,151,2023-11-12,2023-09-12,0,0,1,0,1,0,0,0
"Iberia Express, Aer Lingus",415,1,130,2023-11-12,2023-09-12,0,0,1,0,1,0,0,0
"Iberia, British Airways",290,1,161,2023-11-12,2023-09-12,0,0,1,0,1,0,0,0
Air France,325,1,156,2023-11-12,2023-09-12,0,0,1,0,1,0,0,0
"Air Europa, Transavia France",350,1,142,2023-11-12,2023-09-12,0,0,1,0,1,0,0,0
"Iberia, Aer Lingus",415,1,136,2023-11-12,2023-09-12,0,0,1,0,1,0,0,0
"Iberia, Transavia France",345,1,147,2023-11-12,2023-09-12,0,0,1,0,1,0,0,0
Aer Lingus,150,0,75,2023-12-12,2023-09-12,0,0,1,0,1,0,0,0
Iberia Express,150,0,41,2023-12-12,2023-09-12,0,0,1,0,1,0,0,0
Iberia,150,0,42,2023-12-12,2023-09-12,0,0,1,0,1,0,0,0
Vueling,150,0,53,2023-12-12,2023-09-12,0,0,1,0,1,0,0,0
Aer Lingus,150,0,75,2023-12-12,2023-09-12,0,0,1,0,1,0,0,0
British Airways,150,0,78,2023-12-12,2023-09-12,0,0,1,0,1,0,0,0
Aer Lingus,165,0,105,2023-12-12,2023-09-12,0,0,1,0,1,0,0,0
Iberia,165,0,144,2023-12-12,2023-09-12,0,0,1,0,1,0,0,0
British Airways,165,0,182,2023-12-12,2023-09-12,0,0,1,0,1,0,0,0
Vueling,330,1,83,2023-12-12,2023-09-12,0,0,1,0,1,0,0,0
British Airways,290,1,146,2023-12-12,2023-09-12,0,0,1,0,1,0,0,0
Air France,325,1,143,2023-12-12,2023-09-12,0,0,1,0,1,0,0,0
British Airways,350,1,136,2023-12-12,2023-09-12,0,0,1,0,1,0,0,0
"Iberia, British Airways",315,1,157,2023-12-12,2023-09-12,0,0,1,0,1,0,0,0
British Airways,375,1,136,2023-12-12,2023-09-12,0,0,1,0,1,0,0,0
British Airways,385,1,136,2023-12-12,2023-09-12,0,0,1,0,1,0,0,0
Aer Lingus,160,0,75,2023-12-13,2023-09-12,0,0,1,0,1,0,0,0
Iberia Express,160,0,40,2023-12-13,2023-09-12,0,0,1,0,1,0,0,0
Iberia,160,0,42,2023-12-13,2023-09-12,0,0,1,0,1,0,0,0
Vueling,160,0,53,2023-12-13,2023-09-12,0,0,1,0,1,0,0,0
Aer Lingus,160,0,75,2023-12-13,2023-09-12,0,0,1,0,1,0,0,0
British Airways,160,0,78,2023-12-13,2023-09-12,0,0,1,0,1,0,0,0
"Air Europa, Transavia France",345,1,102,2023-12-13,2023-09-12,0,0,1,0,1,0,0,0
"Iberia, Transavia France",340,1,109,2023-12-13,2023-09-12,0,0,1,0,1,0,0,0
Transavia France,400,1,96,2023-12-13,2023-09-12,0,0,1,0,1,0,0,0
Air France,325,1,142,2023-12-13,2023-09-12,0,0,1,0,1,0,0,0
British Airways,350,1,136,2023-12-13,2023-09-12,0,0,1,0,1,0,0,0
British Airways,365,1,136,2023-12-13,2023-09-12,0,0,1,0,1,0,0,0
British Airways,315,1,165,2023-12-13,2023-09-12,0,0,1,0,1,0,0,0
"Iberia, British Airways",315,1,170,2023-12-13,2023-09-12,0,0,1,0,1,0,0,0
British Airways,325,1,165,2023-12-13,2023-09-12,0,0,1,0,1,0,0,0
British Airways,375,1,136,2023-12-13,2023-09-12,0,0,1,0,1,0,0,0
Aer Lingus,150,0,75,2023-12-14,2023-09-12,0,0,1,0,1,0,0,0
Iberia Express,150,0,42,2023-12-14,2023-09-12,0,0,1,0,1,0,0,0
Iberia Express,160,0,42,2023-12-14,2023-09-12,0,0,1,0,1,0,0,0
Vueling,150,0,53,2023-12-14,2023-09-12,0,0,1,0,1,0,0,0
Vueling,160,0,53,2023-12-14,2023-09-12,0,0,1,0,1,0,0,0
Iberia,150,0,42,2023-12-14,2023-09-12,0,0,1,0,1,0,0,0
Iberia,160,0,42,2023-12-14,2023-09-12,0,0,1,0,1,0,0,0
Aer Lingus,150,0,75,2023-12-14,2023-09-12,0,0,1,0,1,0,0,0
British Airways,150,0,78,2023-12-14,2023-09-12,0,0,1,0,1,0,0,0
Aer Lingus,160,0,75,2023-12-14,2023-09-12,0,0,1,0,1,0,0,0
British Airways,160,0,78,2023-12-14,2023-09-12,0,0,1,0,1,0,0,0
Aer Lingus,160,0,81,2023-12-14,2023-09-12,0,0,1,0,1,0,0,0
Aer Lingus,165,0,81,2023-12-14,2023-09-12,0,0,1,0,1,0,0,0
Iberia,160,0,103,2023-12-14,2023-09-12,0,0,1,0,1,0,0,0
Iberia,165,0,103,2023-12-14,2023-09-12,0,0,1,0,1,0,0,0
Transavia France,325,1,104,2023-12-14,2023-09-12,0,0,1,0,1,0,0,0
Aer Lingus,160,0,75,2023-12-15,2023-09-12,0,0,1,0,1,0,0,0
Iberia,160,0,42,2023-12-15,2023-09-12,0,0,1,0,1,0,0,0
Iberia Express,160,0,43,2023-12-15,2023-09-12,0,0,1,0,1,0,0,0
Vueling,160,0,53,2023-12-15,2023-09-12,0,0,1,0,1,0,0,0
Iberia,160,0,66,2023-12-15,2023-09-12,0,0,1,0,1,0,0,0
Aer Lingus,160,0,69,2023-12-15,2023-09-12,0,0,1,0,1,0,0,0
Aer Lingus,160,0,75,2023-12-15,2023-09-12,0,0,1,0,1,0,0,0
British Airways,160,0,78,2023-12-15,2023-09-12,0,0,1,0,1,0,0,0
British Airways,160,0,103,2023-12-15,2023-09-12,0,0,1,0,1,0,0,0
Aer Lingus,165,0,139,2023-12-15,2023-09-12,0,0,1,0,1,0,0,0
Iberia,165,0,183,2023-12-15,2023-09-12,0,0,1,0,1,0,0,0
British Airways,165,0,224,2023-12-15,2023-09-12,0,0,1,0,1,0,0,0
Vueling,375,1,93,2023-12-15,2023-09-12,0,0,1,0,1,0,0,0
Air France,325,1,141,2023-12-15,2023-09-12,0,0,1,0,1,0,0,0
"Iberia, Vueling",480,1,91,2023-12-15,2023-09-12,0,0,1,0,1,0,0,0
Vueling,480,1,95,2023-12-15,2023-09-12,0,0,1,0,1,0,0,0
"Binter Canarias, Aer Lingus",390,1,207,2023-11-12,2023-09-12,0,0,0,1,1,0,0,0
Iberia,920,1,139,2023-11-12,2023-09-12,0,0,0,1,1,0,0,0
Iberia,860,1,146,2023-11-12,2023-09-12,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",450,1,223,2023-11-12,2023-09-12,0,0,0,1,1,0,0,0
British Airways,860,1,149,2023-11-12,2023-09-12,0,0,0,1,1,0,0,0
British Airways,920,1,149,2023-11-12,2023-09-12,0,0,0,1,1,0,0,0
"Air Europa, Aer Lingus",765,1,196,2023-11-12,2023-09-12,0,0,0,1,1,0,0,0
"Air Europa, Aer Lingus",900,1,196,2023-11-12,2023-09-12,0,0,0,1,1,0,0,0
Iberia,1055,1,209,2023-11-12,2023-09-12,0,0,0,1,1,0,0,0
Multiple Airlines,635,2,370,2023-11-12,2023-09-12,0,0,0,1,1,0,0,0
Iberia,1115,1,216,2023-11-12,2023-09-12,0,0,0,1,1,0,0,0
Multiple Airlines,710,3,310,2023-11-12,2023-09-12,0,0,0,1,1,0,0,0
Multiple Airlines,745,3,304,2023-11-12,2023-09-12,0,0,0,1,1,0,0,0
"Iberia, Iberia Express",920,1,244,2023-11-12,2023-09-12,0,0,0,1,1,0,0,0
"Binter Canarias, Vueling",960,2,248,2023-11-12,2023-09-12,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",360,1,186,2023-12-12,2023-09-12,0,0,0,1,1,0,0,0
"Air Europa, Aer Lingus",765,1,184,2023-12-12,2023-09-12,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",390,1,186,2023-12-12,2023-09-12,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",420,1,186,2023-12-12,2023-09-12,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",450,1,195,2023-12-12,2023-09-12,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",480,1,186,2023-12-12,2023-09-12,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",430,1,237,2023-12-12,2023-09-12,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",510,1,186,2023-12-12,2023-09-12,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",540,1,186,2023-12-12,2023-09-12,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",570,1,186,2023-12-12,2023-09-12,0,0,0,1,1,0,0,0
"Canaryfly, Aer Lingus",510,1,221,2023-12-12,2023-09-12,0,0,0,1,1,0,0,0
"Air Europa, Aer Lingus",510,1,272,2023-12-12,2023-09-12,0,0,0,1,1,0,0,0
Vueling,780,1,188,2023-12-12,2023-09-12,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",580,1,274,2023-12-12,2023-09-12,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",690,1,251,2023-12-12,2023-09-12,0,0,0,1,1,0,0,0
Vueling,805,1,101,2023-12-13,2023-09-12,0,0,0,1,1,0,0,0
Iberia,420,1,337,2023-12-13,2023-09-12,0,0,0,1,1,0,0,0
Iberia,860,1,171,2023-12-13,2023-09-12,0,0,0,1,1,0,0,0
Vueling,420,1,663,2023-12-13,2023-09-12,0,0,0,1,1,0,0,0
"Vueling, Aer Lingus",665,1,194,2023-12-13,2023-09-12,0,0,0,1,1,0,0,0
Iberia,680,1,271,2023-12-13,2023-09-12,0,0,0,1,1,0,0,0
Iberia,1025,1,171,2023-12-13,2023-09-12,0,0,0,1,1,0,0,0
"Vueling, Aer Lingus",1040,1,158,2023-12-13,2023-09-12,0,0,0,1,1,0,0,0
"Vueling, Transavia France",730,2,211,2023-12-13,2023-09-12,0,0,0,1,1,0,0,0
Iberia,805,1,345,2023-12-13,2023-09-12,0,0,0,1,1,0,0,0
"Vueling, TAP AIR PORTUGAL",975,2,197,2023-12-13,2023-09-12,0,0,0,1,1,0,0,0
"Vueling, Aer Lingus",785,2,272,2023-12-13,2023-09-12,0,0,0,1,1,0,0,0
"Vueling, Aer Lingus",785,2,272,2023-12-13,2023-09-12,0,0,0,1,1,0,0,0
"Vueling, Aer Lingus",825,2,254,2023-12-13,2023-09-12,0,0,0,1,1,0,0,0
"Vueling, Aer Lingus",825,2,254,2023-12-13,2023-09-12,0,0,0,1,1,0,0,0
Iberia,420,1,164,2023-12-14,2023-09-12,0,0,0,1,1,0,0,0
"Air Europa, Aer Lingus",800,1,131,2023-12-14,2023-09-12,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",425,1,155,2023-12-14,2023-09-12,0,0,0,1,1,0,0,0
Iberia,495,1,164,2023-12-14,2023-09-12,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",485,1,155,2023-12-14,2023-09-12,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",515,1,154,2023-12-14,2023-09-12,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",545,1,155,2023-12-14,2023-09-12,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",575,1,154,2023-12-14,2023-09-12,0,0,0,1,1,0,0,0
Iberia,680,1,164,2023-12-14,2023-09-12,0,0,0,1,1,0,0,0
Iberia,400,1,515,2023-12-14,2023-09-12,0,0,0,1,1,0,0,0
Vueling,420,1,468,2023-12-14,2023-09-12,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",605,1,178,2023-12-14,2023-09-12,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",725,1,154,2023-12-14,2023-09-12,0,0,0,1,1,0,0,0
Iberia,425,1,515,2023-12-14,2023-09-12,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",785,1,155,2023-12-14,2023-09-12,0,0,0,1,1,0,0,0
Iberia,825,1,139,2023-12-15,2023-09-12,0,0,0,1,1,0,0,0
Vueling,1095,2,128,2023-12-15,2023-09-12,0,0,0,1,1,0,0,0
"Air Europa, Aer Lingus",465,1,199,2023-12-15,2023-09-12,0,0,0,1,1,0,0,0
Iberia,880,1,139,2023-12-15,2023-09-12,0,0,0,1,1,0,0,0
Iberia,420,1,271,2023-12-15,2023-09-12,0,0,0,1,1,0,0,0
"Air Europa, Aer Lingus",495,1,254,2023-12-15,2023-09-12,0,0,0,1,1,0,0,0
Vueling,1060,1,151,2023-12-15,2023-09-12,0,0,0,1,1,0,0,0
"Canaryfly, Aer Lingus",495,1,267,2023-12-15,2023-09-12,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",505,1,269,2023-12-15,2023-09-12,0,0,0,1,1,0,0,0
Vueling,465,1,296,2023-12-15,2023-09-12,0,0,0,1,1,0,0,0
Iberia,520,1,271,2023-12-15,2023-09-12,0,0,0,1,1,0,0,0
Iberia,1045,1,178,2023-12-15,2023-09-12,0,0,0,1,1,0,0,0
Iberia,630,1,271,2023-12-15,2023-09-12,0,0,0,1,1,0,0,0
Vueling,880,1,233,2023-12-15,2023-09-12,0,0,0,1,1,0,0,0
"Air Europa, Aer Lingus",505,1,337,2023-12-15,2023-09-12,0,0,0,1,1,0,0,0
Iberia,680,1,271,2023-12-15,2023-09-12,0,0,0,1,1,0,0,0
"Transavia France, Vueling",1030,1,103,2023-11-12,2023-11-12,1,0,0,0,0,1,0,0
Iberia,750,1,286,2023-11-12,2023-11-12,1,0,0,0,0,1,0,0
"Vueling, Iberia",395,2,361,2023-11-12,2023-11-12,1,0,0,0,0,1,0,0
Vueling,1370,1,103,2023-11-12,2023-11-12,1,0,0,0,0,1,0,0
Vueling,750,1,341,2023-11-12,2023-11-12,1,0,0,0,0,1,0,0
Iberia,1005,1,293,2023-11-12,2023-11-12,1,0,0,0,0,1,0,0
Iberia Express,750,1,318,2023-11-12,2023-11-12,1,0,0,0,0,1,0,0
"Transavia France, Vueling",1020,2,191,2023-11-12,2023-11-12,1,0,0,0,0,1,0,0
Multiple Airlines,955,2,203,2023-11-12,2023-11-12,1,0,0,0,0,1,0,0
"Transavia France, Vueling",1020,2,193,2023-11-12,2023-11-12,1,0,0,0,0,1,0,0
"Transavia France, Vueling",1080,2,191,2023-11-12,2023-11-12,1,0,0,0,0,1,0,0
"Transavia France, Vueling",1080,2,193,2023-11-12,2023-11-12,1,0,0,0,0,1,0,0
"Transavia France, Vueling",805,2,248,2023-11-12,2023-11-12,1,0,0,0,0,1,0,0
Vueling,1005,1,348,2023-11-12,2023-11-12,1,0,0,0,0,1,0,0
"Aer Lingus, Iberia",895,1,322,2023-11-12,2023-11-12,1,0,0,0,0,1,0,0
Vueling,435,1,151,2023-12-12,2023-11-12,1,0,0,0,0,1,0,0
Iberia,1445,1,145,2023-12-12,2023-11-12,1,0,0,0,0,1,0,0
"Aer Lingus, Vueling",340,1,237,2023-12-12,2023-11-12,1,0,0,0,0,1,0,0
"Aer Lingus, Vueling",400,1,230,2023-12-12,2023-11-12,1,0,0,0,0,1,0,0
Iberia,300,1,391,2023-12-12,2023-11-12,1,0,0,0,0,1,0,0
Vueling,300,1,401,2023-12-12,2023-11-12,1,0,0,0,0,1,0,0
"Vueling, Iberia",395,2,220,2023-12-12,2023-11-12,1,0,0,0,0,1,0,0
"Aer Lingus, Air Europa",345,1,345,2023-12-12,2023-11-12,1,0,0,0,0,1,0,0
Iberia Express,300,1,394,2023-12-12,2023-11-12,1,0,0,0,0,1,0,0
"Aer Lingus, Vueling",445,2,211,2023-12-12,2023-11-12,1,0,0,0,0,1,0,0
"Aer Lingus, Vueling",550,1,237,2023-12-12,2023-11-12,1,0,0,0,0,1,0,0
British Airways,280,1,692,2023-12-12,2023-11-12,1,0,0,0,0,1,0,0
"Iberia, Iberia Express",520,1,271,2023-12-12,2023-11-12,1,0,0,0,0,1,0,0
Iberia,435,1,431,2023-12-12,2023-11-12,1,0,0,0,0,1,0,0
Iberia,520,1,281,2023-12-12,2023-11-12,1,0,0,0,0,1,0,0
"Vueling, Swiftair",990,2,159,2023-12-12,2023-11-12,1,0,0,0,0,1,0,0
Air France,1695,2,323,2023-12-13,2023-11-12,1,0,0,0,0,1,0,0
Vueling,395,1,76,2023-12-13,2023-11-12,1,0,0,0,0,1,0,0
Vueling,1630,1,75,2023-12-13,2023-11-12,1,0,0,0,0,1,0,0
Vueling,540,1,82,2023-12-13,2023-11-12,1,0,0,0,0,1,0,0
"Aer Lingus, Vueling",340,1,184,2023-12-13,2023-11-12,1,0,0,0,0,1,0,0
"Vueling, Air Europa",495,2,130,2023-12-13,2023-11-12,1,0,0,0,0,1,0,0
Multiple Airlines,495,2,131,2023-12-13,2023-11-12,1,0,0,0,0,1,0,0
Vueling,730,1,87,2023-12-13,2023-11-12,1,0,0,0,0,1,0,0
"Vueling, Swiftair",495,2,141,2023-12-13,2023-11-12,1,0,0,0,0,1,0,0
"Aer Lingus, Vueling",400,1,184,2023-12-13,2023-11-12,1,0,0,0,0,1,0,0
"Vueling, Air Europa",495,2,144,2023-12-13,2023-11-12,1,0,0,0,0,1,0,0
"Vueling, Iberia",620,2,109,2023-12-13,2023-11-12,1,0,0,0,0,1,0,0
"Aer Lingus, Vueling",420,2,189,2023-12-13,2023-11-12,1,0,0,0,0,1,0,0
"Aer Lingus, Vueling",545,1,190,2023-12-13,2023-11-12,1,0,0,0,0,1,0,0
Iberia,395,1,310,2023-12-13,2023-11-12,1,0,0,0,0,1,0,0
"Vueling, Iberia",405,2,282,2023-12-13,2023-11-12,1,0,0,0,0,1,0,0
Iberia,540,1,315,2023-12-13,2023-11-12,1,0,0,0,0,1,0,0
Vueling,370,1,78,2023-12-14,2023-11-12,1,0,0,0,0,1,0,0
Vueling,1390,1,69,2023-12-14,2023-11-12,1,0,0,0,0,1,0,0
Vueling,515,1,102,2023-12-14,2023-11-12,1,0,0,0,0,1,0,0
"Aer Lingus, Vueling",340,1,160,2023-12-14,2023-11-12,1,0,0,0,0,1,0,0
"Aer Lingus, Vueling",305,1,195,2023-12-14,2023-11-12,1,0,0,0,0,1,0,0
"Aer Lingus, Vueling",400,1,160,2023-12-14,2023-11-12,1,0,0,0,0,1,0,0
Vueling,705,1,90,2023-12-14,2023-11-12,1,0,0,0,0,1,0,0
Iberia,300,1,343,2023-12-14,2023-11-12,1,0,0,0,0,1,0,0
Iberia,370,1,287,2023-12-14,2023-11-12,1,0,0,0,0,1,0,0
British Airways,300,1,379,2023-12-14,2023-11-12,1,0,0,0,0,1,0,0
"Transavia France, Vueling",1025,1,103,2023-12-14,2023-11-12,1,0,0,0,0,1,0,0
"Aer Lingus, Vueling",545,1,160,2023-12-14,2023-11-12,1,0,0,0,0,1,0,0
"Vueling, Air Europa",470,2,145,2023-12-14,2023-11-12,1,0,0,0,0,1,0,0
Multiple Airlines,470,2,148,2023-12-14,2023-11-12,1,0,0,0,0,1,0,0
"Transavia, Vueling",1025,1,124,2023-12-14,2023-11-12,1,0,0,0,0,1,0,0
Vueling,380,1,92,2023-12-15,2023-11-12,1,0,0,0,0,1,0,0
Vueling,1065,1,86,2023-12-15,2023-11-12,1,0,0,0,0,1,0,0
"Aer Lingus, Vueling",305,1,191,2023-12-15,2023-11-12,1,0,0,0,0,1,0,0
"Aer Lingus, Vueling",315,1,186,2023-12-15,2023-11-12,1,0,0,0,0,1,0,0
"Aer Lingus, Vueling",390,1,172,2023-12-15,2023-11-12,1,0,0,0,0,1,0,0
Iberia,750,1,113,2023-12-15,2023-11-12,1,0,0,0,0,1,0,0
British Airways,750,1,148,2023-12-15,2023-11-12,1,0,0,0,0,1,0,0
"Aer Lingus, Vueling",520,1,172,2023-12-15,2023-11-12,1,0,0,0,0,1,0,0
Multiple Airlines,465,2,216,2023-12-15,2023-11-12,1,0,0,0,0,1,0,0
"Iberia, Iberia Express",750,1,158,2023-12-15,2023-11-12,1,0,0,0,0,1,0,0
"Aer Lingus, Vueling",690,1,177,2023-12-15,2023-11-12,1,0,0,0,0,1,0,0
Iberia,380,1,327,2023-12-15,2023-11-12,1,0,0,0,0,1,0,0
Iberia,1005,1,121,2023-12-15,2023-11-12,1,0,0,0,0,1,0,0
"Aer Lingus, Vueling",655,2,253,2023-12-15,2023-11-12,1,0,0,0,0,1,0,0
"Aer Lingus, Vueling",880,1,184,2023-12-15,2023-11-12,1,0,0,0,0,1,0,0
Iberia Express,155,0,242,2023-11-12,2023-11-12,1,0,0,0,0,0,1,0
Iberia,155,0,244,2023-11-12,2023-11-12,1,0,0,0,0,0,1,0
Vueling,155,0,244,2023-11-12,2023-11-12,1,0,0,0,0,0,1,0
Aer Lingus,155,0,277,2023-11-12,2023-11-12,1,0,0,0,0,0,1,0
TAP AIR PORTUGAL,490,1,307,2023-11-12,2023-11-12,1,0,0,0,0,0,1,0
KLM,310,1,683,2023-11-12,2023-11-12,1,0,0,0,0,0,1,0
"Vueling, Iberia",375,1,466,2023-11-12,2023-11-12,1,0,0,0,0,0,1,0
"Vueling, Air Europa",370,1,478,2023-11-12,2023-11-12,1,0,0,0,0,0,1,0
TAP AIR PORTUGAL,670,1,307,2023-11-12,2023-11-12,1,0,0,0,0,0,1,0
British Airways,315,1,783,2023-11-12,2023-11-12,1,0,0,0,0,0,1,0
British Airways,280,1,959,2023-11-12,2023-11-12,1,0,0,0,0,0,1,0
British Airways,340,1,816,2023-11-12,2023-11-12,1,0,0,0,0,0,1,0
British Airways,340,1,816,2023-11-12,2023-11-12,1,0,0,0,0,0,1,0
British Airways,465,1,658,2023-11-12,2023-11-12,1,0,0,0,0,0,1,0
Air France,315,1,1094,2023-11-12,2023-11-12,1,0,0,0,0,0,1,0
Iberia,170,0,92,2023-12-12,2023-11-12,1,0,0,0,0,0,1,0
Aer Lingus,155,0,201,2023-12-12,2023-11-12,1,0,0,0,0,0,1,0
Iberia Express,155,0,203,2023-12-12,2023-11-12,1,0,0,0,0,0,1,0
Iberia,155,0,208,2023-12-12,2023-11-12,1,0,0,0,0,0,1,0
Vueling,155,0,211,2023-12-12,2023-11-12,1,0,0,0,0,0,1,0
Vueling,380,1,98,2023-12-12,2023-11-12,1,0,0,0,0,0,1,0
Aer Lingus,170,0,243,2023-12-12,2023-11-12,1,0,0,0,0,0,1,0
"Vueling, Air Europa",380,1,164,2023-12-12,2023-11-12,1,0,0,0,0,0,1,0
"Aer Lingus, Iberia Express",390,1,183,2023-12-12,2023-11-12,1,0,0,0,0,0,1,0
"Aer Lingus, Iberia",390,1,191,2023-12-12,2023-11-12,1,0,0,0,0,0,1,0
KLM,305,1,315,2023-12-12,2023-11-12,1,0,0,0,0,0,1,0
"Aer Lingus, Air Europa",335,1,235,2023-12-12,2023-11-12,1,0,0,0,0,0,1,0
"Aer Lingus, Iberia",400,1,209,2023-12-12,2023-11-12,1,0,0,0,0,0,1,0
"Vueling, Air Europa",370,1,237,2023-12-12,2023-11-12,1,0,0,0,0,0,1,0
British Airways,340,1,406,2023-12-12,2023-11-12,1,0,0,0,0,0,1,0
Aer Lingus,155,0,152,2023-12-13,2023-11-12,1,0,0,0,0,0,1,0
Aer Lingus,155,0,152,2023-12-13,2023-11-12,1,0,0,0,0,0,1,0
Vueling,675,1,71,2023-12-13,2023-11-12,1,0,0,0,0,0,1,0
Vueling,155,0,167,2023-12-13,2023-11-12,1,0,0,0,0,0,1,0
Iberia Express,155,0,168,2023-12-13,2023-11-12,1,0,0,0,0,0,1,0
Iberia,155,0,174,2023-12-13,2023-11-12,1,0,0,0,0,0,1,0
British Airways,155,0,216,2023-12-13,2023-11-12,1,0,0,0,0,0,1,0
"Vueling, Iberia",315,1,130,2023-12-13,2023-11-12,1,0,0,0,0,0,1,0
Vueling,430,1,116,2023-12-13,2023-11-12,1,0,0,0,0,0,1,0
"Vueling, Air Europa",675,1,86,2023-12-13,2023-11-12,1,0,0,0,0,0,1,0
"Vueling, Air Europa",380,1,156,2023-12-13,2023-11-12,1,0,0,0,0,0,1,0
KLM,305,1,223,2023-12-13,2023-11-12,1,0,0,0,0,0,1,0
KLM,310,1,223,2023-12-13,2023-11-12,1,0,0,0,0,0,1,0
KLM,320,1,265,2023-12-13,2023-11-12,1,0,0,0,0,0,1,0
"Aer Lingus, Air Europa",320,1,207,2023-12-13,2023-11-12,1,0,0,0,0,0,1,0
KLM,375,1,223,2023-12-13,2023-11-12,1,0,0,0,0,0,1,0
Aer Lingus,155,0,251,2023-12-14,2023-11-12,1,0,0,0,0,0,1,0
Vueling,650,1,79,2023-12-14,2023-11-12,1,0,0,0,0,0,1,0
Aer Lingus,155,0,244,2023-12-14,2023-11-12,1,0,0,0,0,0,1,0
Iberia,155,0,247,2023-12-14,2023-11-12,1,0,0,0,0,0,1,0
Aer Lingus,170,0,244,2023-12-14,2023-11-12,1,0,0,0,0,0,1,0
Iberia,170,0,247,2023-12-14,2023-11-12,1,0,0,0,0,0,1,0
Vueling,405,1,115,2023-12-14,2023-11-12,1,0,0,0,0,0,1,0
"Vueling, Iberia",320,1,142,2023-12-14,2023-11-12,1,0,0,0,0,0,1,0
Iberia Express,155,0,265,2023-12-14,2023-11-12,1,0,0,0,0,0,1,0
Iberia,155,0,275,2023-12-14,2023-11-12,1,0,0,0,0,0,1,0
Vueling,155,0,277,2023-12-14,2023-11-12,1,0,0,0,0,0,1,0
"Vueling, Renfe",450,1,115,2023-12-14,2023-11-12,1,0,0,0,0,0,1,0
British Airways,155,0,290,2023-12-14,2023-11-12,1,0,0,0,0,0,1,0
"Vueling, Air Europa",650,1,82,2023-12-14,2023-11-12,1,0,0,0,0,0,1,0
British Airways,170,0,290,2023-12-14,2023-11-12,1,0,0,0,0,0,1,0
